IncidentDate,IncidentTime,FlightID,Aircraft,Altitude,Airport,LaserColor,Injury,City,State
17-Nov-18,0042,AAL2608,B738,5000,DFW,Green,No,Dallas,Texas
17-Nov-18,0055,JBU8016,A321,2000,JFK,Blue,No,New York   ,New York
17-Nov-18,0104,FDY2254,C208,5000,PGO,Green,No,Heavener,Oklahoma
17-Nov-18,0110,N208HF,C208,6000,LEX,Green,No,Lexington,Kentucky
17-Nov-18,0149,EDV5290,CRJ9,8000,TYS,Blue,No,Maryville,Tennessee
17-Nov-18,0204,ASQ4239,E145,7000,IAH,Green,No,Houston,Texas
17-Nov-18,0205,N204TP,BE20,2200,TYS,Green,No,Knoxville,Tennessee
17-Nov-18,0211,RDDL33,C172,7600,PRC,Green,No,Prescott,Arizona
17-Nov-18,0220,TV9,HELO,1300,VNY,Green,No,Van Nuys,California
17-Nov-18,0232,N440AF,E550,700,CMA,Green,No,Camarillo,California
17-Nov-18,0239,JBU69,A320,2000,FLL,Green,No,Fort Lauderdale,Florida
17-Nov-18,0259,N6269T,C172,2000,ROG,Green,No,Rogers,Arkansas
17-Nov-18,0456,DAL2841,B739,5000,PDX,Green,No,Portland,Oregon
17-Nov-18,0459,SWA5182,B737,7000,HOU,Green,No,Houston,Texas
17-Nov-18,0530,SWA4974,B737,32000,YUM,Green,No,Yuma,Arizona
17-Nov-18,2238,STAT14,EC35,2300,PIT,Green or Red,No,Pittsburgh,Pennsylvania
17-Nov-18,2340,RDDL419,C172,2000,DAB,Blue,No,Daytona Beach,Florida
17-Nov-18,2353,SKW4857,CRJ2,17000,STC,Blue,No,St Cloud,Minnesota
18-Nov-18,0011,PDT4781,E145,4000,PHL,Green,No,Philadelphia,Pennsylvania
18-Nov-18,0147,ROCKY79,BE33,4000,BIL,Blue,No,Billings,Montana
18-Nov-18,0148,AAL963,B77W,18000,DFW,Green,No,Dallas,Texas
18-Nov-18,0205,N2045P,BE35,2200,BNA,Green,No,Nashville,Tennessee
18-Nov-18,0220,SWA2018,B738,11000,SAC,Green,No,Sacramento,California
18-Nov-18,0348,FFX1,HELO,1200,IAD,Green,No,Dulles,Virginia
18-Nov-18,0401,SKW3310,E75S,7000,TUS,Green,No,Tucson,Arizona
18-Nov-18,0422,UAL223,B739,6000,PHL,Green,No,Philadelphia,Pennsylvania
18-Nov-18,0502,SWA6846,B737,28000,OWD,Green,No,Norwood,Massachusetts
18-Nov-18,0544,AAL2697,A321,4000,LAX,White,No,Los Angeles,California
18-Nov-18,0604,MHO220,C208,9000,KOA,Green,No,Kailua Kona,Hawaii
18-Nov-18,0615,N240SH,AS50,4500,SBD,Green,No,San Bernardino,California
18-Nov-18,0620,WJA1728,B737,41000,BFL,Green,No,Bakersfield,California
18-Nov-18,2354,PDT4798,E145/L,13500,CLT,Green,No,Charlotte,North Carolina
19-Nov-18,0021,ASQ4075,E145,20,MFE,Green,No,McAllen,Texas
19-Nov-18,0033,BOMR870,TEX2,2000,MFE,Green,No,McAllen,Texas
19-Nov-18,0034,N234ND,DV20,3000,HSV,Blue,No,Huntsville,Alabama
19-Nov-18,0036,N5298K,C182,2000,HFD,Green,No,Hartford,Connecticut
19-Nov-18,0226,SWA4584,B737,10000,PHX,Green,No,Phoenix,Arizona
19-Nov-18,0237,N392SM,C525,2200,NYL,Green,No,Yuma,Arizona
19-Nov-18,0257,ENY9809,E135,1400,LGA,Green,No,New York,New York
19-Nov-18,0311,SWA2950,B737,2000,LAX,orange,No,Los Angeles,California
19-Nov-18,0402,N273ES,SR22,2000,HVN,Green,No,New Haven,Connecticut
19-Nov-18,0501,SKW352E,CRJ2,5000,SFO,Green,No,San Francisco,California
19-Nov-18,0505,JBU534,A321,5000,OAK,Green,No,Oakland,California
19-Nov-18,0550,SKW5788,E175,10000,SUS,Green,No,St Louis,Missouri
19-Nov-18,0653,SWA5163,B737,1400,LAX,Green,No,Los Angeles,California
19-Nov-18,0700,N337LS,GLF5,7600,LAS,Red,No,Las Vegas,Nevada
19-Nov-18,0754,LN890WA,PC12,14000,EAT,Green,No,Wenatchee,Washington
19-Nov-18,2311,LBTY165,C172,3000,LYH,Green,No,Lynchburg,Virginia
20-Nov-18,0020,VV8E050,B206,1700,PNS,Green,No,Pace,Florida
20-Nov-18,0040,NRS15Z,B789,2000,JFK,Blue,No,New York   ,New York
20-Nov-18,0043,JBU410,A321,2000,JFK,Blue,No,New York   ,New York
20-Nov-18,0044,JBU1815,E190,2000,JFK,Blue,No,New York   ,New York
20-Nov-18,0045,JBU1042,A320,2000,JFK,Blue,No,New York   ,New York
20-Nov-18,0115,CFS7690,C208,6000,PDX,Green,No,Portland,Oregon
20-Nov-18,0140,NKS971,A320,5000,FLL,Green,No,Fort Lauderdale,Florida
20-Nov-18,0145,QXE2899,E75L,4000,OKC,White,No,Oklahoma City,Oklahoma
20-Nov-18,0207,UPS9713,B752,10000,TUL,Green,No,Tulsa,Oklahoma
20-Nov-18,0240,R27054,H60,3000,PSP,Green,No,Palm Springs,California
20-Nov-18,0304,JBU19,A321/L,12000,SAN,Green,No,San Diego,California
20-Nov-18,0339,MSQT246,PA28,4500,TUS,Green,No,Tucson,Arizona
20-Nov-18,0413,N472K,F2TH,3000,BWI,White,No,Baltimore,Maryland
20-Nov-18,0430,MERCY8,HELO,2000,ROC,Blue,No,Rochester,New York
20-Nov-18,0514,NDU608,C172,3400,TUS,Green,No,Tucson,Arizona
20-Nov-18,0749,AAL457,A321,1000,PHX,Green,No,Phoenix,Arizona
20-Nov-18,0749,FFT753,A320,1500,PHX,Green,No,Phoenix,Arizona
21-Nov-18,0005,RDDL311,DA42,7000,FIN,Green,No,Flagler Beach,Florida
21-Nov-18,0125,N621SC,A109,1000,OAK,Green,No,Oakland,California
21-Nov-18,0132,BATT22,C130,4000,NYL,Green,No,Yuma,Arizona
21-Nov-18,0148,SWA4419,B737,7000,PHX,Green,No,Phoenix,Arizona
21-Nov-18,0222,N83TY,FA50,1600,LGB,Green,No,Long Beach,California
21-Nov-18,0223,N989CJ,C250,43000,SGF,Green,YES,Springfield,Missouri
21-Nov-18,0247,ASA703,B739,3000,MSY,Green,No,New Orleans,Louisiana
21-Nov-18,0300,UAL677,B738,33000,BHM,Green,No,Birmingham,Alabama
21-Nov-18,0320,AAY9201,A319,36000,TUL,Green,No,Tulsa,Oklahoma
21-Nov-18,0403,OXF368,DA40,6000,YUM,Green,No,Yuma,Arizona
21-Nov-18,0411,N7532S,R22,1200,STS,Green,No,Santa Rosa,California
21-Nov-18,0425,XSR600,E50P,6000,TUL,Green,No,Tulsa,Oklahoma
21-Nov-18,0429,EAGLE1,HELO,500,DCA,Red,No,Washington,District of Columbia
21-Nov-18,0430,LN852AL,PC12,4000,RBG,Green,No,Roseburg,Oregon
21-Nov-18,0430,N728AB,EC135,1600,CAK,Green,No,Akron,Ohio
21-Nov-18,0440,EJA576,C56X/L,16000,PVD,Green,No,Providence,Rhode Island
21-Nov-18,0609,UAL1931,B737,3000,SNA,Green,No,Santa Ana,California
21-Nov-18,0630,N678CS,DV20,4500,ATL,Green,No,Atlanta,Georgia
21-Nov-18,0804,SWA3836,B737,8000,LAS,Green,No,Las Vegas,Nevada
21-Nov-18,0808,QXE2302,DH8D,9000,BIL,Green,No,Billings,Montana
21-Nov-18,0902,LN264PH,BE20,3300,RDD,Green,No,Redding,California
21-Nov-18,0940,UPS1134,B752,9000,ALB,Green,No,Albany,New York
21-Nov-18,1825,UAL1539,B738,5000,CDW,Green,No,Fairfield,New Jersey
21-Nov-18,2304,SWA3670,B738,3000,CMH,Green,No,Columbus,Ohio
22-Nov-18,0049,N9543P,C172,3000,SGF,Blue and White,No,Springfield,Missouri
22-Nov-18,0122,SWA3288,B737,5000,VNY,Green,No,Los Angeles,California
22-Nov-18,0146,SKW4463,CRJ2,1200,CHA,Green,No,Chattanooga,Tennessee
22-Nov-18,0151,N737PM,C172,1800,RAL,Green,No,Riverside,California
22-Nov-18,0157,DCM182,C560,3000,ICT,Green,No,Wichita,Kansas
22-Nov-18,0323,AAL2696,B738/L,300,MIA,Green,No,Miami,Florida
22-Nov-18,0333,HAL40,A21N,700,PDX,Green,No,Portland,Oregon
22-Nov-18,0348,N328N,C680,9500,APA,Green,No,Denver,Colorado
22-Nov-18,0354,AAL1921,A319/L,9000,MIA,Green,No,Miami,Florida
22-Nov-18,0359,LIMO14,C208,9500,DEN,Green,No,Denver,Colorado
22-Nov-18,0408,FDX1359,B752/L,32000,LIT,Green,No,Little Rock,Arkansas
22-Nov-18,0416,LOF4713,E145,5500,GTF,Green,No,Great Falls,Montana
22-Nov-18,0426,SWA4570,B738/L,37000,LIT,Green,No,Little Rock,Arkansas
22-Nov-18,0508,SWA3714,B737,21000,NYL,Green,No,Yuma,Arizona
22-Nov-18,0520,UPS755,A306,5000,SDF,Green,No,Louisville,Kentucky
22-Nov-18,0529,AIRBER1,EC35,1600,AKR,Green,No,Akron,Ohio
22-Nov-18,0543,FDX1218,H/MD11,13000,MEM,Green,No,Memphis,Tennessee
22-Nov-18,0649,RVF846,DH8D,3500,ANC,Green,No,Anchorage,Alaska
22-Nov-18,2300,AMF6902,BE99,3000,SJU,Blue,No,San Juan,Puerto Rico
23-Nov-18,0004,ASH6211,E75L,4000,IAH,Green,No,Houston,Texas
23-Nov-18,0132,SWA2196,B737,1800,SNA,Green,No,Santa Ana,California
23-Nov-18,0355,ASA339,B738,1500,SAN,Green,No,San Diego,California
23-Nov-18,2315,EJA795,CL35,4000,BNA,Green,No,Nashville,Tennessee
23-Nov-18,2320,N503RR,SR20,6000,BNA,Blue,No,Nashville,Tennessee
24-Nov-18,0002,ASH6184,E75L,4000,PNS,Green,No,Pensacola,Florida
24-Nov-18,0110,DAL2564,B752,9000,PIE,Green,No,St Petersburg,Florida
24-Nov-18,0119,UAL270,B752,10000,DEN,Green,No,Denver,Colorado
24-Nov-18,0145,SKW5181,CRJ2,14000,DEN,Red,No,Denver,Colorado
24-Nov-18,0145,SKW5202,CRJ2,19000,DEN,Red,No,Denver,Colorado
24-Nov-18,0145,SWA2218,B737,8000,SAN,Green,No,San Diego,California
24-Nov-18,0407,CHOP4,HELO,1500,EWR,Blue,No,Newark,New Jersey
24-Nov-18,0415,FDX1837,B763,3000,LAX,Green,No,Los Angeles,California
24-Nov-18,0515,FFT1658,A321,1000,SJU,Green,No,San Juan,Puerto Rico
24-Nov-18,0547,SWA1111,B737,8000,ABQ,Green,No,Albuquerque,New Mexico
24-Nov-18,0601,DAL1845,B752,5000,LAX,Green,No,Los Angeles,California
24-Nov-18,0608,SWA2202,B737,10000,LAX,Green,No,Los Angeles,California
24-Nov-18,2251,PHXA805,DA42,1600,DAB,Green,No,Daytona Beach,Florida
24-Nov-18,2337,N9200B,C172,3500,TUL,Green,No,Tulsa,Oklahoma
24-Nov-18,2343,SWA6518,B737,13000,DAB,Green,No,Daytona Beach,Florida
25-Nov-18,0002,ASH6148,E75S,4000,PNS,Green,No,Pensacola,Florida
25-Nov-18,0110,DAL2564,B752,9000,TPA,Green,No,Tampa,Florida
25-Nov-18,0120,SWA6817,B738,10000,SAT,Green,No,Tampa,Florida
25-Nov-18,0125,AAL341,A321,2200,LAX,Green,No,Los Angeles,California
25-Nov-18,0151,RCH978,C172,22000,SJU,Green,No,San Juan,Puerto Rico
25-Nov-18,0232,UAL530,B738,11500,HYI,Green,No,San Antonio,Texas
25-Nov-18,0245,QXE2307,DH8D,500,PDX,White,No,Portland,Oregon
25-Nov-18,0345,DAL527,A320,2000,MIA,Green,No,Miami,Florida
25-Nov-18,0403,ASA501,B739,10000,SEA,Green,No,Seattle,Washington
25-Nov-18,0412,NKS323,A319,1900,LAX,Green,No,Los Angeles,California
25-Nov-18,0450,DAL2303,B737,14000,AUS,Green,No,Austin,Texas
25-Nov-18,0455,SWA2671,B737,10000,OAK,Green,No,Oakland,California
25-Nov-18,0506,ASA271,B739,5000,LAX,Green,No,Los Angeles,California
25-Nov-18,0529,UAL234,B752,5000,LAX,Green,No,Los Angeles,California
25-Nov-18,0632,AAL1456,B738,15000,PHX,Green,No,Phoenix,Arizona
25-Nov-18,0640,EAGLE1,R66,1700,ONT,Green,No,Ontario,California
25-Nov-18,2300,RJE975,BE40,4000,CVG,Green,No,Cincinnati,Ohio
25-Nov-18,2310,GJS6309,CRJ7,2000,MBS,Green,No,Saginaw,Michigan
26-Nov-18,0010,N483SP,C172,1400,SAN,Green,No,San Diego,California
26-Nov-18,0015,EDV3366,CRJ1,4000,TYS,Green,No,Knoxville,Tennessee
26-Nov-18,0105,N7203B,BE35,900,CCR,Green,No,Concord,California
26-Nov-18,0142,SKW3139,CRJ7,4000,LAX,Green,No,Los Angeles,California
26-Nov-18,0245,ASA53,B739,500,PDX,White,No,Portland,Oregon
26-Nov-18,0340,N80908,P28A,800,SBA,Green,No,Santa Barbara,California
26-Nov-18,0356,QXE2041,DH8D,6000,PDX,Red,No,Portland,Oregon
26-Nov-18,0420,ENY4131,E170,8500,TLH,Blue,No,Tallahassee,Florida
26-Nov-18,0543,ASA779,B739,5000,SEA,Green,No,Seattle,Washington
26-Nov-18,0650,CPZ5727,E75S,4500,PHX,Red,No,Phoenix,Arizona
26-Nov-18,0752,SWA4663,B737,10000,PDX,Green,No,Portland,Oregon
26-Nov-18,0922,ATN3800,B763,13000,SEA,Green,No,Seattle,Washington
26-Nov-18,1420,STAR5,H120,1000,MCC,Green,No,Sacramento,California
26-Nov-18,2317,SPOOKY45,C130,10000,PNS,Green,No,Pensacola,Florida
27-Nov-18,0025,N384D,PA28,3500,BNA,Green,No,Nashville,Tennessee
27-Nov-18,0120,MRA633,C208/G,6000,TUL,Blue,No,Tulsa,Oklahoma
27-Nov-18,0130,EDV5073,CRJ9,13500,DFW,Green,No,Dallas,Texas
27-Nov-18,0130,N129TK,LJ35,4000,DFW,Green,No,Dallas,Texas
27-Nov-18,0130,SKW5610,CRJ2,11000,NTD,Green,No,Ventura,California
27-Nov-18,0135,AAL1816,A321,3800,CLT,Green,No,Charlotte,North Carolina
27-Nov-18,0150,AAY343,A319,2200,LAX,Green,No,Los Angeles,California
27-Nov-18,0220,N299AM,PC12,800,NYL,Green,No,Yuma,Arizona
27-Nov-18,0246,AAL305,B737,6500,DFW,Green,No,Dallas,Texas
27-Nov-18,0248,UAL280,B739,12000,IAH,Green,No,Houston,Texas
27-Nov-18,0255,DAL2234,MD88,5000,ATL,Green,No,Atlanta,Georgia
27-Nov-18,0320,DAL647,MD80,11000,ICT,Green,No,Wichita,Kansas
27-Nov-18,0340,SKW5380,CRJ2,10000,HLN,Green,No,Helena,Montana
27-Nov-18,0358,N9647B,C82R,4200,POC,Multi,No,Pomona,California
27-Nov-18,0453,N20HJ,DA40,1000,OAK,Green,No,Oakland,California
27-Nov-18,0613,SWA2783,B737,10000,JAX,Blue,No,Jacksonville,Florida
27-Nov-18,0720,EJM787,C750,2000,SAN,Green,No,San Diego,California
27-Nov-18,2332,V1E118,B06,2000,PNS,Green,No,Pensacola,Florida
28-Nov-18,0024,SKW3903,CRJ2,2000,CHA,Green,No,Chattanooga,Tennessee
28-Nov-18,0054,EMD1,BE20,9000,TUL,Red,No,Tulsa,Oklahoma
28-Nov-18,0123,SWA1178,B737,3500,BNA,Green,No,Nashville,Tennessee
28-Nov-18,0130,N162YE,C162,1200,RAL,Green,No,Riverside,California
28-Nov-18,0134,SCX387,B737,1500,RSW,Green,No,Fort Myers,Florida
28-Nov-18,0148,N739YZ,C172,2000,SMO,Green,No,Santa Monica,California
28-Nov-18,0203,N322AM,SR22,5500,DLH,Blue,No,Duluth,Minnesota
28-Nov-18,0250,RNGR740,TEX2,700,CRP,White,No,Corpus Christi,Texas
28-Nov-18,0322,N909MM,F2TH,10000,L65,Green,No,Perris,California
28-Nov-18,0330,DL443,MD80,1500,CHA,Green,No,Chattanooga,Tennessee
28-Nov-18,0456,SWA924,B737,6000,PDX,Green,No,Portland,Oregon
28-Nov-18,0457,UPS975,A306,6000,PDX,Green,No,Portland,Oregon
28-Nov-18,0631,N26ND,BE9L,3300,IWA,Green,No,Phoenix,Arizona
28-Nov-18,0704,GTI3602,B767,7000,IAH,Green,No,Houston,Texas
28-Nov-18,0800,ASA875,B738,10000,KOA,Green,No,Kona,Hawaii
28-Nov-18,2344,AMF7106,E120/G,7000,BQN,Green,No,Aguadilla,Puerto Rico
29-Nov-18,0006,SWA2094,B737,38000,GVE,Blue,No,Gordonsville,Virginia
29-Nov-18,0035,UAL1974,A319,5000,MIA,Green,No,Miami,Florida
29-Nov-18,0128,UPS902,B767,5000,ONT,Green,No,Ontario,California
29-Nov-18,0138,UAL2025,A320,1000,EWR,Green,No,Newark,New Jersey
29-Nov-18,0330,DAL443,MD88,1500,CHA,Green,No,Chattanooga,Tennessee
29-Nov-18,0337,N6137Q,C172,800,LGB,Green,No,Long Beach,California
29-Nov-18,0552,CPZ6059,E75S,3500,SJC,Green,No,San Jose,California
29-Nov-18,2313,N1330N,C172,2000,PGD,Green,No,Punta Gorda,Florida
29-Nov-18,2356,JIA5328,CRJ7,2000,XNA,Green,No,Springdale,Arkansas
30-Nov-18,0009,G18081,H47,2400,CMI,Green,No,Champaign,Illinois
30-Nov-18,0045,CPT7555,C208,9000,BIS,"Green, Blue or Purple",No,Bismarck,North Dakota
30-Nov-18,0048,FH110,B06,600,PNS,Green,No,Pensacola,Florida
30-Nov-18,0110,TSU216,B722,5000,LRD,Green,No,Laredo,Texas
30-Nov-18,0119,SKW5060,CRJ2,6000,AVL,Green,No,Asheville,North Carolina
30-Nov-18,0213,JOLLY91,H60,3000,MSY,Green,No,New Orleans,Louisiana
30-Nov-18,0220,N718JD,C206,1200,RSW,Green,No,Fort Myers,Florida
30-Nov-18,0250,ASQ4142,E145/L,35000,GGG,Green,No,Longview,Texas
30-Nov-18,0255,N415PW,SR22,500,HWD,Green,No,Hayward,California
30-Nov-18,0350,AAL2138,E190,8000,TAN,Red,No,Taunton,Massachusetts
30-Nov-18,0504,SKW3493,E75S,6000,RNO,Green,No,Reno,Nevada
30-Nov-18,0622,SKW5771,E75L,10000,SFO,Green,No,San Francisco,California
30-Nov-18,0625,DAL2510,B712,13000,SFO,Green,No,San Francisco,California
30-Nov-18,0632,SWA577,B737,1500,SJC,Green,No,San Jose,California
30-Nov-18,2344,ASH6184,E75S,4000,PNS,Red and Green,No,Pensacola,Florida
1-Dec-18,0000,SWA622,B737,10000,SAT,Green,No,San Antonio,Texas
1-Dec-18,0225,PCM1973,C208,5000,PDX,Green,No,Portland,Oregon
1-Dec-18,0226,N76RP,GLF5,2100,BUR,Green,No,Burbank,California
1-Dec-18,0348,GTI3596,B763,14000,MIA,Green,No,Miami,Florida
1-Dec-18,0348,UAL689,B739,2700,RIC,Blue,No,Richmond,Virginia
1-Dec-18,0350,SKW5582,E75L,8000,COS,Green,No,Colorado Springs,Colorado
1-Dec-18,0425,NKS614,A319,1200,MCO,Green,No,Orlando,Florida
1-Dec-18,0523,SWA2325,B737,13000,DEN,Green,No,Denver,Colorado
1-Dec-18,0605,RDDL442,C172,5000,RSW,Green,No,Fort Myers,Florida
1-Dec-18,0628,C2315,CN35,8000,ONT,Green,No,Ontario,California
1-Dec-18,0700,ASA382,B738,6000,SFO,Green,No,San Francisco,California
1-Dec-18,0705,UAL2275,B752,2700,SAN,Green,No,San Diego,California
1-Dec-18,1125,AAL1669,A321,4000,CLT,Green,No,Charlotte,North Carolina
1-Dec-18,2340,NKS827,A320,4000,RSW,Green,No,Fort Myers,Florida
1-Dec-18,2352,LEEFLT1,EC35,1000,RSW,Green,No,Fort Myers,Florida
2-Dec-18,0042,AAL1089,B38M,3000,MIA,Green,No,Miami,Florida
2-Dec-18,0049,NKS927,A320,4000,X14,Green,No,La Belle,Florida
2-Dec-18,0140,N778TL,R66,6400,COS,Green,No,Colorado Springs,Colorado
2-Dec-18,0212,N74EH,R44,1400,FTW,Blue,No,Fort Worth,Texas
2-Dec-18,0221,N50011,C172,2500,ADS,Green,No,Addison,Texas
2-Dec-18,0359,GJS4489,CRJ7,3800,SJC,Green,No,San Jose,California
2-Dec-18,0403,N207RH,B06,500,NYL,Green,No,Yuma,Arizona
2-Dec-18,0419,SWR39,B77W,10000,OAK,Green,No,Oakland,California
2-Dec-18,0520,FDX43,MD11,5000,SJU,Green,No,San Juan,Puerto Rico
2-Dec-18,2314,RPA3477,E170,3000,ASG,Green,No,Springdale,Arkansas
3-Dec-18,0023,UAL2167,A319,8000,IAH,Green,No,Houston,Texas
3-Dec-18,0054,N6043M,C162,2500,RNT,Green,No,Renton,Washington
3-Dec-18,0150,DPS102,AS50,800,DWH,Green,No,Tomball,Texas
3-Dec-18,0323,SKW3069,CRJ7,4500,PHX,Green,No,Phoenix,Arizona
3-Dec-18,0324,ASH5737,CRJ9,7000,TUS,Green,No,Tucson,Arizona
3-Dec-18,0326,PDT4874,E145,12000,ROA,Green,No,Roanoke,Virginia
3-Dec-18,0328,DAL2546,B739,2100,SAN,Green,No,San Diego,California
3-Dec-18,0330,WSN22,PC12,1000,SFO,Green,No,San Francisco,California
3-Dec-18,0409,PDT4994,E145,7000,ITH,Green,No,Ithaca,New York
3-Dec-18,0412,SWA200,B738,6000,OKC,Green,No,Oklahoma City,Oklahoma
3-Dec-18,0540,SWA3388,B737,3000,SJC,Green,No,San Jose,California
3-Dec-18,0555,N49120,C152,1000,SJC,Green,No,San Jose,California
3-Dec-18,1030,CPZ5767,E75S,2000,SJC,Green,No,San Jose,California
3-Dec-18,1033,N324FP,GLF4,4000,MOD,Green,No,Modesto,California
3-Dec-18,1200,N5091S,C182,2500,TYS,Blue,No,Tyson,Tennessee
4-Dec-18,0017,LBQ784,PC12/G,15000,JAX,Green,No,Jacksonville,Florida
4-Dec-18,0037,UAL833,B737,4000,IAH,Green,No,Houston,Texas
4-Dec-18,0041,AAL1152,B738,4000,IAH,Green,No,Houston,Texas
4-Dec-18,0049,DAL1584,MD90,9000,ATL,Green,No,Atlanta,Georgia
4-Dec-18,0057,DPS107,HELO,2500,SAT,Green,No,San Antonio,Texas
4-Dec-18,0135,N3ZC,C680,3500,SAT,Green,No,San Antonio,Texas
4-Dec-18,0200,FDX1287,B752,11000,PHX,Green,No,Phoenix,Arizona
4-Dec-18,0215,N229BW,EA50,1800,JEF,Green,No,Jefferson City,Missouri
4-Dec-18,0230,SKW3444,E75L,6000,BOI,Green,No,Boise,Idaho
4-Dec-18,0237,RDDLE52,C172,4000,TUS,Green,No,Tucson,Arizona
4-Dec-18,0245,AMF1745,B190,4000,AFW,Green,No,Fort Worth,Texas
4-Dec-18,0254,AAL1580,A320,2300,PHX,Green,No,Phoenix,Arizona
4-Dec-18,0311,ENY4215,E145,1700,CHA,Green,No,Chattanooga,Tennessee
4-Dec-18,0313,AAL1568,B737,12000,SBD,Green,No,San Bernardino,California
4-Dec-18,0324,N272MB,PA42,5000,OAK,Green,No,Oakland,California
4-Dec-18,0335,N586ED,C25C,1800,SNA,Green,No,Santa Ana,California
4-Dec-18,0355,586ED,C25C,1800,SNA,Green,No,Santa Ana,California
4-Dec-18,0407,SKW3425,E75S,800,SFO,Green,No,San Francisco,California
4-Dec-18,0408,AAL606,A321,11000,SMF,Green,No,Sacramento,California
4-Dec-18,0522,N701WC,GLF4,5000,LIH,Green,No,Lihue,Hawaii
4-Dec-18,0534,JBU161,A321,11000,SMF,Green,No,Sacramento,California
4-Dec-18,0555,DAL717,B738,2000,IAH,Green,No,Houston,Texas
4-Dec-18,1322,UAL1746,B737,2000,SAN,Green,No,San Diego,California
4-Dec-18,2318,SKW3952,CRJ2,6000,CHA,Green,No,Chattanooga,Tennessee
4-Dec-18,2321,N6376V,C-172,1000,PMP,Green,No,Pompano Beach,Florida
4-Dec-18,2321,N67376V,C172,1200,PMP,Green,No,Pompano Beach,Florida
4-Dec-18,2332,ASQ4227,E145,6000,IAH,Green,No,Houston,Texas
5-Dec-18,0020,JBU2052,A320,13000,BOS,Green,No,Boston,Massachusetts
5-Dec-18,0020,JIA5332,CRJ7,1500,BHM,Green,No,Birmingham,Alabama
5-Dec-18,0030,SKW5017,CRJ2,6000,BTV,Green,No,Burlington,Vermont
5-Dec-18,0120,ASA1552,A320,11000,PSP,Green,No,Palm Springs,California
5-Dec-18,0124,SKW3325,E75L,34000,ELP,Green,No,El Paso,New Mexico
5-Dec-18,0150,RDDL405,C172,1000,DAB,Green,No,Daytona Beach,Florida
5-Dec-18,0201,N156CS,SR20/A,3500,LAN,Green,No,Lansing,Michigan
5-Dec-18,0210,N926CC,C680,8000,PVU,Green,No,Provo,Utah
5-Dec-18,0224,SWA32,B737,4000,SMF,Green,No,Sacramento,California
5-Dec-18,0337,N73614,C172,3000,TOA,Green,No,Torrance,California
5-Dec-18,0345,FFT2268,A320,3000,FMY,Green,No,Cape Coral,Florida
5-Dec-18,0350,VTS890,MD80,13000,ENA,Green,No,Kenai,Alaska
5-Dec-18,0550,SWA569,B737/L,300,SAT,Green,No,San Antonio,Texas
5-Dec-18,0553,SWA1363,B737,8500,ABQ,Green,No,Albuquerque,New Mexico
5-Dec-18,0716,SWA563,B737,30000,RKS,Green,No,Rock Springs,Wyoming
5-Dec-18,1359,QXE2101,DH8D,6000,SEA,Green,No,Seattle,Washington
5-Dec-18,1402,QXE2087,DH8D,8000,SEA,Green,No,Seattle,Washington
5-Dec-18,2250,N647FT,PA28,1500,MLB,Green,No,Melbourne,Florida
5-Dec-18,2321,AAL443,A319,9000,CLT,Green,No,Charlotte,North Carolina
5-Dec-18,2321,SKW3776,E75L,8000,CLT,Green,No,Charlotte,North Carolina
6-Dec-18,0020,N12SA,C172/G,4000,SAV,Green,No,Savannah,Georgia
6-Dec-18,0020,STGRY12,BE9L,3000,,Green,No,Palacios,Texas
6-Dec-18,0104,CTA124,C402,7000,ABQ,Green,No,Albuquerque,New Mexico
6-Dec-18,0105,SKW2986,CRJ7,2000,ORD,Green,No,Chicago,Illinois
6-Dec-18,0122,UAL1045,B738,12000,IAH,Green,No,Houston,Texas
6-Dec-18,0133,SWA321,B737,6600,ABQ,Green,No,Albuquerque,New Mexico
6-Dec-18,0144,G6586,As65,1300,SJC,Green,No,San Jose,California
6-Dec-18,0210,R20194,UH60,4000,TUS,Green,No,Tucson,Arizona
6-Dec-18,0215,SWA1644,B737,3500,SAT,Green,No,San Antonio,Texas
6-Dec-18,0325,AMF3993,BE99,4000,PDX,Green,No,Portland,Oregon
6-Dec-18,0333,SKW3290,CRJ7,1500,SAN,Green,No,San Diego,California
6-Dec-18,0340,UPS1131,B757,1800,BUF,Green,No,Buffalo,New York
6-Dec-18,0345,SAW32,B737,4000,SMF,Green,No,Sacramento,California
6-Dec-18,0348,FDX1432,MD11,1000,SMF,Green,No,Sacramento,California
6-Dec-18,0355,NDU689,PA44,4200,IWA,Green,No,Phoenix,Arizona
6-Dec-18,0355,SKW3933,CRJ2,1300,GRB,Green,No,Green Bay,Wisconsin
6-Dec-18,0400,AAL2664,B737,7000,PDX,Green,No,Portland,Oregon
6-Dec-18,0403,N635ER,C172,6000,PRC,Green,No,Prescott,Arizona
6-Dec-18,0440,DAL2998,B712,4000,CID,Blue,No,Cedar Rapids,Iowa
6-Dec-18,0456,SOO433,B737,10000,CID,Blue,No,Cedar Rapids,Iowa
6-Dec-18,0506,N530PS,C172,8200,DEN,Green,No,Denver,Colorado
6-Dec-18,0514,UAL766,B737,10000,PDX,Green,No,Portland,Oregon
6-Dec-18,0803,N784GT,C172,1200,GSN,Green,No,Saipan,Northern Marina Islands
6-Dec-18,0825,N78GT,AA5,1000,SPN,Unkwn,No,San Antonio,Texas
6-Dec-18,1016,CPZ6044,E75S,6000,PDX,Green,No,Portland,Oregon
